,names,state,males,females,lat,lng,total_deaths
2019,"Albuquerque , New Mexico",NM,1,0,35.0877555,-106.73717096290399,1
2020,"Aztec, New Mexico",NM,1,0,36.8220629,-107.9928992,1
2021,"Bloomfield, New Mexico",NM,1,1,36.7111165,-107.9845116,2
2022,"Carlsbad, New Mexico",NM,4,0,32.4206736,-104.2288375,4
2023,"Clovis, New Mexico",NM,1,0,34.4047987,-103.2052272,1
2024,"Deming, New Mexico",NM,1,1,32.2686981,-107.7586404,2
2025,"Espanola, New Mexico",NM,2,1,35.9911522,-106.0805887,3
2026,"Farmington, New Mexico",NM,4,0,36.7304288,-108.2089191,4
2027,"Gallup, New Mexico",NM,1,0,35.521549,-108.75121626499501,1
2028,"Hatch, New Mexico",NM,1,0,32.6651718,-107.1534387,1
2029,"Hobbs, New Mexico",NM,1,1,32.7026116,-103.1360403,2
2030,"Las Cruces, New Mexico",NM,2,1,32.3140549,-106.7798135,3
2031,"Los Alamos, New Mexico",NM,1,0,35.8923665,-106.28559531992599,1
2032,"Los Lunas, New Mexico",NM,1,2,34.8085625,-106.760981433643,3
2033,"Lovington, New Mexico",NM,1,0,32.9440077,-103.3485543,1
2034,"Placitas, New Mexico",NM,1,0,32.6650793,-107.1686304,1
2035,"Rio Arriba County, New Mexico",NM,1,0,36.1225247,-105.7832504,1
2036,"Rio Rancho, New Mexico",NM,2,0,35.233375,-106.6644716,2
2037,"Roswell, New Mexico",NM,2,0,33.3942655,-104.5230242,2
2038,"Santa Fe, New Mexico",NM,1,1,35.6869996,-105.9377997,2
2039,"Santa Fe County, New Mexico",NM,3,0,35.3278207,-105.7201939,3
2040,"Silver City, New Mexico",NM,3,2,32.770075,-108.280326,5
2041,"South Valley, New Mexico",NM,2,3,35.0100487,-106.6780809,5
2042,"Springer, New Mexico",NM,1,0,36.3611445,-104.5952668,1
2043,"Taos, New Mexico",NM,1,0,36.4072485,-105.5730665,1
2044,"Tucson, New Mexico",NM,2,0,36.738944,-107.972816,2
2045,"Tularosa, New Mexico",NM,1,0,33.073973,-106.0186025,1
2046,"Hernandez, New Mexico",NM,0,1,36.0628001,-106.1194685,1
2047,"Alcoa, Tennessee",TN,2,1,35.7895271,-83.9737935,3
2048,"Athens, Tennessee",TN,1,0,35.4428512,-84.5929898,1
2049,"Bean Station, Tennessee",TN,2,0,36.3437017,-83.284062,2
2050,"Blountville, Tennessee",TN,1,0,36.5331586,-82.326806,1
2051,"Bluff City, Tennessee",TN,1,0,36.4742705,-82.2609685,1
2052,"Bolivar, Tennessee",TN,1,0,35.2561937,-88.9878389,1
2053,"Brighton, Tennessee",TN,1,0,35.0800851,-86.4391585,1
2054,"Bristol, Tennessee",TN,1,0,36.5951059,-82.1887444,1
2055,"Carroll County, Tennessee",TN,1,0,35.9698965,-88.4559250936084,1
2056,"Chattanooga, Tennessee",TN,11,0,35.0737835,-85.1068214087091,11
2057,"Clarksdale, Tennessee",TN,1,0,34.205603,-90.554808,1
2058,"Clarksville, Tennessee",TN,2,0,36.5285918,-87.3098696,2
2059,"Cleveland, Tennessee",TN,2,0,35.1595182,-84.8766115,2
2060,"Columbia, Tennessee",TN,1,0,35.6150716,-87.0352831,1
2061,"Cookeville, Tennessee",TN,1,0,36.162839,-85.5016423,1
2062,"Cordova, Tennessee",TN,1,0,35.1556451,-89.7761955,1
2063,"Crab Orchard, Tennessee",TN,3,1,35.9092367,-84.8780048,4
2064,"Decatur County, Tennessee",TN,1,0,35.61510135,-88.11228279107951,1
2065,"Dickson, Tennessee",TN,1,0,36.0744719,-87.3385654,1
2066,"Drummonds, Tennessee",TN,1,1,35.4634163,-89.9100859,2
2067,"East Ridge, Tennessee",TN,1,2,36.2994397,-82.3702242951424,3
2068,"Elizabethton, Tennessee",TN,2,1,36.3487196,-82.2106876,3
2069,"Erin, Tennessee",TN,1,1,36.3209612,-87.6975827,2
2070,"Erwin, Tennessee",TN,2,2,36.1451082,-82.4168055,4
2071,"Etowah, Tennessee",TN,1,0,35.3234065,-84.5249307,1
2072,"Gallatin, Tennessee",TN,1,0,36.3883031,-86.4475898,1
2073,"Germantown, Tennessee",TN,1,0,35.0867577,-89.8100858,1
2074,"Gibson County, Tennessee",TN,1,0,36.009104,-88.9451899493309,1
2075,"Grainger County, Tennessee",TN,1,1,36.250763,-83.5499015089414,2
2076,"Greene County, Tennessee",TN,1,0,36.1704475,-82.90679593773699,1
2077,"Greeneville, Tennessee",TN,1,0,36.1631575,-82.8309861,1
2078,"Greenfield, Tennessee",TN,2,0,36.1533982,-88.8006163,2
2079,"Harrison, Tennessee",TN,1,0,35.1136838,-85.1380092,1
2080,"Hohenwald, Tennessee",TN,1,0,35.5478514,-87.5519629,1
2081,"Hornbeak, Tennessee",TN,1,0,36.3311777,-89.2964595,1
2082,"Humboldt, Tennessee",TN,1,0,35.8197917,-88.9158953,1
2083,"Huntingdon, Tennessee",TN,2,2,36.0006178,-88.4281063,4
2084,"Huron, Tennessee",TN,2,0,35.5881278,-88.532273,2
2085,"Jackson, Tennessee",TN,6,1,35.614517,-88.813947,7
2086,"Jasper, Tennessee",TN,1,0,35.0742448,-85.6260789,1
2087,"Jefferson City, Tennessee",TN,1,0,36.122311,-83.4923961,1
2088,"Jonesborough, Tennessee",TN,1,1,36.2942723,-82.4734786,2
2089,"Kingsport, Tennessee",TN,1,0,36.5484341,-82.5618186,1
2090,"Kingston, Tennessee",TN,1,0,35.8809084,-84.5085447,1
2091,"Knoxville, Tennessee",TN,15,3,35.9584625,-83.95201889544498,18
2092,"LaVergne, Tennessee",TN,1,0,36.05089,-86.577127,1
2093,"Lebanon, Tennessee",TN,3,0,36.208065,-86.2905052,3
2094,"Lincoln County, Tennessee",TN,2,1,35.180651,-86.6013284394834,3
2095,"Louisville, Tennessee",TN,2,1,35.8217479,-84.0479643,3
2096,"Maryville, Tennessee",TN,3,1,35.7564719,-83.9704593,4
2097,"Memphis, Tennessee",TN,82,10,35.1490215,-90.0516285,92
2098,"Millington, Tennessee",TN,1,1,35.3414745,-89.8973084,2
2099,"Monterey, Tennessee",TN,1,0,36.1475642,-85.2683022,1
2100,"Murfreesboro, Tennessee",TN,1,1,35.845999,-86.3920452,2
2101,"Nashville, Tennessee",TN,33,0,36.1949274,-86.7417714,33
2102,"New Market, Tennessee",TN,1,0,36.1039767,-83.5526751,1
2103,"Newport, Tennessee",TN,2,0,35.9670412,-83.1876578,2
2104,"Pulaski, Tennessee",TN,1,0,35.1998023,-87.0308412,1
2105,"Red Boiling Springs, Tennessee",TN,1,1,36.5333888,-85.8499798,2
2106,"Ripley, Tennessee",TN,1,0,35.7453551,-89.5297973,1
2107,"Rockwood, Tennessee",TN,1,0,35.8656284,-84.68494,1
2108,"Rossville, Tennessee",TN,1,0,35.0484242,-89.5425786,1
2109,"Santa Fe, Tennessee",TN,2,2,35.735069,-87.1280625,4
2110,"Seymour, Tennessee",TN,1,0,35.8810385,-83.7766217275262,1
2111,"Shelby County, Tennessee",TN,1,0,35.201907,-89.86658436284709,1
2112,"Smyrna, Tennessee",TN,2,0,35.9828413,-86.5186045,2
2113,"Spring Hill, Tennessee",TN,1,0,35.751179,-86.9300023,1
2114,"Springfield, Tennessee",TN,3,0,36.5092119,-86.8849984,3
2115,"Sweetwater, Tennessee",TN,1,0,35.6014636,-84.4610394,1
2116,"Tallahassee, Tennessee",TN,1,0,35.9295608,-84.1125458,1
2117,"Tullahoma, Tennessee",TN,1,0,35.3620235,-86.2094342,1
2118,"Winchester, Tennessee",TN,1,0,35.1859163,-86.1122071,1
2119,"knoxville, Tennessee",TN,1,0,35.9603948,-83.9210261,1
2120,"Ashland City, Tennessee",TN,0,1,36.2742207,-87.0641699,1
2121,"Brentwood, Tennessee",TN,0,1,36.0325687,-86.7825235,1
2122,"Covington, Tennessee",TN,0,1,35.5642474,-89.6464672,1
2123,"Crossville, Tennessee",TN,0,1,35.9489566,-85.0269015,1
2124,"Culleoka, Tennessee",TN,0,1,35.4795186,-86.9830602,1
2125,"Hendersonville, Tennessee",TN,0,1,36.3047735,-86.6199957,1
2126,"Johnson County, Tennessee",TN,0,2,36.438022,-81.8519920826647,2
2127,"Lyles, Tennessee",TN,0,1,35.9197867,-87.3450119,1
2128,"Madisonville, Tennessee",TN,0,1,35.5197984,-84.3635338,1
2129,"Mountain City, Tennessee",TN,0,2,36.4745636,-81.804838,2
2130,"Wilson County, Tennessee",TN,0,1,36.157129,-86.32251154337679,1
2131,"Algona, Iowa",IA,1,0,43.0699663,-94.233019,1
2132,"Ames, Iowa",IA,2,0,42.0279667,-93.64472272590342,2
2133,"Cedar Rapids, Iowa",IA,1,0,41.9758872,-91.6704053,1
2134,"Clarinda, Iowa",IA,1,0,40.7419352,-95.038313,1
2135,"Clinton, Iowa",IA,1,0,41.9054695,-90.5599971,1
2136,"Council Bluffs, Iowa",IA,2,2,41.2621283,-95.8613912,4
2137,"Davenport, Iowa",IA,2,1,41.5236436,-90.5776368,3
2138,"Des Moines, Iowa",IA,11,1,41.5910641,-93.6037149,12
2139,"Dow City, Iowa",IA,1,0,41.9288774,-95.49389,1
2140,"Fort Madison, Iowa",IA,1,0,40.6297632,-91.3151506,1
2141,"Iowa City, Iowa",IA,1,0,41.6606893,-91.5302214,1
2142,"Manhattan, Iowa",IA,1,0,43.3910746,-95.1674964,1
2143,"Marshalltown, Iowa",IA,2,0,42.0448121,-92.9103964,2
2144,"Mediapolis, Iowa",IA,1,0,41.008076,-91.1633978,1
2145,"Muscatine, Iowa",IA,1,1,41.424473,-91.0432051,2
2146,"North Liberty, Iowa",IA,1,0,41.748868,-91.5972564,1
2147,"Oelwein, Iowa",IA,1,0,42.6733171,-91.9135036,1
2148,"Pella, Iowa",IA,1,0,41.4080534,-92.9163091,1
2149,"Perry, Iowa",IA,1,0,41.8385989,-94.1071813,1
2150,"Rock Island, Iowa",IA,1,0,41.5123284,-90.5128488,1
2151,"Rockwell City, Iowa",IA,2,0,42.3952576,-94.6338671,2
2152,"Sioux City, Iowa",IA,2,2,42.4966815,-96.4058782,4
2153,"Storm Lake, Iowa",IA,1,0,42.6410915,-95.2097179,1
2154,"Swisher, Iowa",IA,1,0,41.845563,-91.6929542,1
2155,"Waterloo, Iowa",IA,5,1,42.4927641,-92.3429631,6
2156,"Waukee, Iowa",IA,1,0,41.6116552,-93.8852266,1
2157,"Zearing, Iowa",IA,1,0,42.1612414,-93.2970164,1
2158,"Ankeny, Iowa",IA,0,1,41.7318715,-93.6003837,1
2159,"Alma, Arkansas",AR,3,1,35.4953205,-94.2336577705188,4
2160,"Altheimer, Arkansas",AR,1,0,34.3192636,-91.8473565,1
2161,"Arkadelphia, Arkansas",AR,1,0,34.134076,-93.06940144211279,1
2162,"Arkansas County, Arkansas",AR,1,0,34.2521305,-91.3938761527894,1
2163,"Ash Flat, Arkansas",AR,1,0,36.2239566,-91.6084751,1
2164,"Ashdown, Arkansas",AR,1,0,33.6753495,-94.12274021525421,1
2165,"Batesville, Arkansas",AR,2,0,35.7888005,-91.6504819363218,2
2166,"Baxter County, Arkansas",AR,1,0,36.2428453,-92.1611652,1
2167,"Benton, Arkansas",AR,1,0,36.3245177,-93.8778745,1
2168,"Blytheville, Arkansas",AR,1,0,35.9314365,-89.8944048888423,1
2169,"Bryant, Arkansas",AR,1,0,34.5959265,-92.4890469,1
2170,"Cabot, Arkansas",AR,1,0,34.9803265,-92.01916114871109,1
2171,"Calico Rock, Arkansas",AR,1,0,36.1195143,-92.1359867,1
2172,"Cleburne County, Arkansas",AR,1,0,35.53682305,-92.0202937579034,1
2173,"Conway, Arkansas",AR,3,1,35.0886963,-92.4421011,4
2174,"Delight, Arkansas",AR,1,0,34.0314949,-93.502959,1
2175,"Drew County, Arkansas",AR,1,0,33.5897655,-91.714928436691,1
2176,"Dumas, Arkansas",AR,1,0,33.8870477,-91.4917899,1
2177,"Fort Smith, Arkansas",AR,1,2,35.3857623,-94.3986725,3
2178,"Garland City, Arkansas",AR,1,0,33.3596803,-93.7098502,1
2179,"Garland County, Arkansas",AR,2,0,34.5814975,-93.10630902566031,2
2180,"Gentry, Arkansas",AR,1,0,36.2675793,-94.4846602,1
2181,"Haskell, Arkansas",AR,1,0,34.5014817,-92.636552,1
2182,"Heber Springs, Arkansas",AR,1,1,35.5068385,-92.0169177042202,2
2183,"Hope, Arkansas",AR,1,0,33.6670616,-93.5915665,1
2184,"Hot Springs, Arkansas",AR,2,0,34.4310705,-93.04270133562271,2
2185,"Jacksonville, Arkansas",AR,4,0,34.8703682,-92.08308030506109,4
2186,"Jonesboro, Arkansas",AR,3,0,35.8209895,-90.66826059874,3
2187,"Judsonia, Arkansas",AR,1,0,35.270085,-91.6398575,1
2188,"Lafayette County, Arkansas",AR,1,0,33.2503435,-93.5933860001083,1
2189,"Lake City, Arkansas",AR,1,0,35.821246,-90.4598160308217,1
2190,"Lawrence County, Arkansas",AR,1,0,36.070223,-91.08927575811892,1
2191,"Little Rock, Arkansas",AR,21,1,34.7464809,-92.2895948,22
2192,"Magazine, Arkansas",AR,1,0,35.1509249,-93.8068652,1
2193,"Magnolia, Arkansas",AR,1,0,33.3033665,-93.2170823698921,1
2194,"Malvern, Arkansas",AR,1,0,34.3623149,-92.8129463,1
2195,"Melbourne, Arkansas",AR,1,0,36.0595148,-91.9084819,1
2196,"Memphis, Arkansas",AR,1,0,35.1051769,-90.0705635,1
2197,"Morrilton, Arkansas",AR,1,0,35.15385,-92.7444107293083,1
2198,"Mountain Home, Arkansas",AR,1,0,36.358703,-92.344744989993,1
2199,"N. Little Rock, Arkansas",AR,1,0,34.7554325,-92.15977737881941,1
2200,"Newport, Arkansas",AR,2,1,35.623097,-91.2576021561017,3
2201,"Norfolk, Arkansas",AR,1,0,36.1789922,-94.0990779,1
2202,"North Little Rock, Arkansas",AR,3,1,34.7941368,-92.3579062,4
2203,"Ozark, Arkansas",AR,1,0,35.4998065,-93.8453282220298,1
2204,"Paragould, Arkansas",AR,3,0,36.0452505,-90.51709128181841,3
2205,"Pine Bluff, Arkansas",AR,9,1,34.210538,-92.01652904680229,10
2206,"Pleasant Plains, Arkansas",AR,1,0,35.5500796,-91.6262486,1
2207,"Pocahontas, Arkansas",AR,1,0,36.2662065,-90.9701031585472,1
2208,"Rector, Arkansas",AR,1,0,36.264507,-90.29461577286209,1
2209,"Romance, Arkansas",AR,1,0,35.2409171,-92.051258,1
2210,"Sardis, Arkansas",AR,2,0,34.5317605,-92.407933,2
2211,"Searcy, Arkansas",AR,1,2,35.8867418,-92.4292259,3
2212,"Shannon Hills, Arkansas",AR,1,0,34.6200931,-92.3954325,1
2213,"Stuttgart, Arkansas",AR,2,1,34.473245,-91.53736755469679,3
2214,"Swifton, Arkansas",AR,1,0,35.821742,-91.1284584,1
2215,"Taylor, Arkansas",AR,1,1,33.1004108,-93.4610066,2
2216,"Texarkana, Arkansas",AR,2,1,33.4336685,-93.99082714463871,3
2217,"West Fork, Arkansas",AR,1,0,35.9242477,-94.1885387,1
2218,"Wynne, Arkansas",AR,2,1,35.231113,-90.7881851740596,3
2219,"Yellville, Arkansas",AR,1,0,36.228651,-92.68164227916641,1
2220,"Greenland, Arkansas",AR,0,2,35.996819,-94.18753642692378,2
2221,"Imboden, Arkansas",AR,0,1,36.2025683,-91.1745727,1
2222,"Midway, Arkansas",AR,0,1,34.2542589,-92.9635065,1
2223,"Pike County, Arkansas",AR,0,3,34.1467645,-93.63269067903481,3
2224,"Rogers, Arkansas",AR,0,1,36.3076935,-94.08133942894742,1
2225,"Alorton, Illinois",IL,1,0,38.589773,-90.1201087,1
2226,"Alpha, Illinois",IL,1,0,41.1917031,-90.3801274,1
2227,"Aurora, Illinois",IL,1,0,41.7605849,-88.3200715,1
2228,"Batavia, Illinois",IL,1,0,41.8500284,-88.3125738,1
2229,"Belleville, Illinois",IL,4,0,38.5200504,-89.9839935,4
2230,"Bellwood, Illinois",IL,4,0,41.8814197,-87.883117,4
2231,"Belvidere, Illinois",IL,2,0,42.2583528,-88.8416115,2
2232,"Berwyn, Illinois",IL,1,0,41.8505874,-87.7936685,1
2233,"Bloomington, Illinois",IL,3,0,40.4842027,-88.9936873,3
2234,"Bolingbrook, Illinois",IL,1,1,41.7003302,-88.0717708,2
2235,"Brooklyn, Illinois",IL,1,0,38.6586617,-90.1659431,1
2236,"Burbank, Illinois",IL,1,1,41.741406,-87.7686078,2
2237,"Cahokia, Illinois",IL,1,0,38.5708849,-90.1901113,1
2238,"Calhokia, Illinois",IL,1,0,38.5708849,-90.1901113,1
2239,"Calumet City, Illinois",IL,5,1,41.6155909,-87.5294871,6
2240,"Calumet Park, Illinois",IL,2,0,41.6628119,-87.6606037,2
2241,"Carterville, Illinois",IL,2,0,37.7600501,-89.0772991,2
2242,"Champaign, Illinois",IL,2,2,40.1164205,-88.2433829,4
2243,"Chicago, Illinois",IL,384,24,41.8756208,-87.6243706,408
2244,"Chicago Heights, Illinois",IL,1,0,41.5062834,-87.6357079,1
2245,"Cicero, Illinois",IL,3,0,41.8455878,-87.7539448,3
2246,"Crystal Lake, Illinois",IL,1,0,42.2411344,-88.3161965,1
2247,"Danville, Illinois",IL,3,1,40.125222,-87.6304614,4
2248,"Darien, Illinois",IL,1,3,41.7499912,-87.9803395,4
2249,"DeKalb, Illinois",IL,1,0,41.9294736,-88.7503647,1
2250,"Decatur, Illinois",IL,2,0,39.8454163,-88.9524151,2
2251,"Dekalb, Illinois",IL,1,1,41.9294736,-88.7503647,2
2252,"Dolton, Illinois",IL,1,0,41.6389236,-87.607268,1
2253,"East St Louis, Illinois",IL,4,0,38.6244952,-90.1509429,4
2254,"East St. Louis, Illinois",IL,8,1,38.6244952,-90.1509429,9
2255,"Edwardsville, Illinois",IL,1,0,38.8114364,-89.953157,1
2256,"Elgin, Illinois",IL,2,0,42.03620165,-88.28617346838949,2
2257,"Evanston, Illinois",IL,5,0,42.0447388,-87.6930459,5
2258,"Freeport, Illinois",IL,1,0,42.2966861,-89.6212271,1
2259,"Galesburg, Illinois",IL,2,0,40.9478158,-90.3712395,2
2260,"Granite City, Illinois",IL,1,0,38.7014389,-90.1487199,1
2261,"Harvard, Illinois",IL,1,1,42.422241,-88.6137101,2
2262,"Harvey, Illinois",IL,4,0,41.6100344,-87.6467132,4
2263,"Havana, Illinois",IL,1,1,40.3014316,-90.0633625,2
2264,"Henry, Illinois",IL,1,1,41.3418549,-90.1177442,2
2265,"Highland, Illinois",IL,1,0,38.7394918,-89.6712008,1
2266,"Homewood, Illinois",IL,2,0,41.5572567,-87.6656015,2
2267,"Humboldt Park, Illinois",IL,2,0,41.9057668,-87.7041737,2
2268,"Ivesdale, Illinois",IL,1,0,39.9433658,-88.4553363,1
2269,"Joliet, Illinois",IL,7,1,41.525031,-88.0817252,8
2270,"Kankakee, Illinois",IL,1,0,41.1200325,-87.8611531,1
2271,"Lansing, Illinois",IL,1,0,41.5647575,-87.538931,1
2272,"Lyons, Illinois",IL,1,0,41.811108,-87.8232695,1
2273,"Madison, Illinois",IL,1,0,38.811063,-89.9017112,1
2274,"Manchester, Illinois",IL,4,2,39.5422692,-90.3323435,6
2275,"Markham, Illinois",IL,1,0,41.5936453,-87.6947699,1
2276,"Matteson, Illinois",IL,1,0,41.5039235,-87.7131018,1
2277,"Mattoon, Illinois",IL,2,0,39.4842821,-88.3773279,2
2278,"Maywood, Illinois",IL,6,1,41.8791979,-87.8431155,7
2279,"Mount Vernon, Illinois",IL,1,0,38.3172715,-88.9031201,1
2280,"Mulberry Grove, Illinois",IL,1,0,41.9908677,-88.3347128,1
2281,"Orland Park, Illinois",IL,1,0,41.6303103,-87.8539425,1
2282,"Park Forest, Illinois",IL,1,0,41.4914236,-87.6744891,1
2283,"Pekin, Illinois",IL,2,1,40.5675388,-89.640658,3
2284,"Peoria, Illinois",IL,10,4,40.6938609,-89.5891008,14
2285,"Polo, Illinois",IL,1,1,41.986141,-89.5792782,2
2286,"Poplar Grove, Illinois",IL,1,0,41.4578121,-90.4565204,1
2287,"Posen, Illinois",IL,2,0,41.6317008,-87.681437,2
2288,"Quincy, Illinois",IL,1,0,39.9356016,-91.4098727,1
2289,"Richmond, Illinois",IL,1,0,42.4758522,-88.3059251,1
2290,"Riverdale, Illinois",IL,2,0,41.6333678,-87.6331021,2
2291,"Rockford, Illinois",IL,14,1,42.2713945,-89.093966,15
2292,"Round Lake Beach, Illinois",IL,1,0,42.3716881,-88.0900815,1
2293,"Sauk Village, Illinois",IL,1,0,41.4883685,-87.5675414,1
2294,"Springfield, Illinois",IL,4,1,39.7989763,-89.6443688,5
2295,"Sweetwater, Illinois",IL,1,0,38.589651,-89.871723,1
2296,"Tinley Park, Illinois",IL,1,0,41.5733669,-87.7844944,1
2297,"Urbana, Illinois",IL,1,0,40.1105875,-88.2072697,1
2298,"Wayne County, Illinois",IL,1,0,38.4318295,-88.4248394510753,1
2299,"Westfield, Illinois",IL,1,0,39.4564247,-87.996146,1
2300,"Wheeling, Illinois",IL,1,0,42.1251965,-87.9293289308904,1
2301,"Whiteside County, Illinois",IL,1,0,41.7590045,-89.93760859845902,1
2302,"Will County, Illinois",IL,1,0,41.4194058,-87.9994754,1
2303,"Wilmette, Illinois",IL,1,0,42.0770909,-87.7238936,1
2304,"Woodlawn, Illinois",IL,1,0,41.7794786,-87.599493,1
2305,"Yorkville, Illinois",IL,1,0,41.6411409,-88.4472948,1
2306,"Zion, Illinois",IL,3,0,42.4461322,-87.8328505,3
2307,"Antioch, Illinois",IL,0,2,42.4772418,-88.0956396,2
2308,"Benton, Illinois",IL,0,1,37.9967163,-88.9200685,1
2309,"Bethalto, Illinois",IL,0,1,38.9092138,-90.0406608,1
2310,"Bethany, Illinois",IL,0,1,39.6455916,-88.7381252,1
2311,"Burr Ridge, Illinois",IL,0,1,41.7489203,-87.9183919,1
2312,"Cairo, Illinois",IL,0,1,37.0057958,-89.1772449,1
2313,"Charleston, Illinois",IL,0,1,39.4961458,-88.1761521,1
2314,"Evansville, Illinois",IL,0,1,38.0903289,-89.9384406,1
2315,"Highland Park, Illinois",IL,0,1,42.1816919,-87.8003438,1
2316,"Libertyville, Illinois",IL,0,1,42.2830786,-87.9531303,1
2317,"Melrose Park, Illinois",IL,0,1,41.9005865,-87.8567277,1
2318,"Newton, Illinois",IL,0,1,38.9904607,-88.1618716,1
2319,"Altro, Kentucky",KY,1,0,37.3809251,-83.3821253,1
2320,"Aurora, Kentucky",KY,1,0,36.7767204,-88.1441967,1
2321,"Bellevue, Kentucky",KY,1,0,39.0352618,-84.4655964225232,1
2322,"Big Spring, Kentucky",KY,1,0,37.7992318,-86.1521912,1
2323,"Booneville, Kentucky",KY,1,0,37.4761991,-83.6749145,1
2324,"Bowling Green, Kentucky",KY,3,0,36.9903199,-86.4436018,3
2325,"Brandenburg, Kentucky",KY,2,1,37.9989592,-86.1694143,3
2326,"Calvert City, Kentucky",KY,1,0,37.0333896,-88.3500362,1
2327,"Campbellsville, Kentucky",KY,1,0,37.3433974,-85.3419069,1
2328,"Carlisle County, Kentucky",KY,1,0,36.86291665,-88.9700772489639,1
2329,"Cave City, Kentucky",KY,1,0,37.1367171,-85.9569195,1
2330,"Christian County, Kentucky",KY,2,0,36.8980864,-87.47945039692308,2
2331,"Clark County, Kentucky",KY,1,1,37.96916,-84.1561773811531,2
2332,"Corbin, Kentucky",KY,1,0,36.9486986,-84.0968761,1
2333,"Covington, Kentucky",KY,1,0,39.0836777,-84.5085541,1
2334,"Crestwood, Kentucky",KY,1,0,38.0097999,-84.5110499,1
2335,"Danville, Kentucky",KY,2,1,37.6456329,-84.7721702,3
2336,"Evarts, Kentucky",KY,1,0,36.8655065,-83.19868363325538,1
2337,"Ezel, Kentucky",KY,1,0,37.8911964,-83.4443502,1
2338,"Fern Creek, Kentucky",KY,1,0,38.15979,-85.5877362,1
2339,"Fort Knox, Kentucky",KY,2,1,37.8897175,-85.96642601348559,3
2340,"Frankfort, Kentucky",KY,1,0,38.2009055,-84.8732836,1
2341,"Ft Thomas, Kentucky",KY,1,0,39.0785913,-84.4485361,1
2342,"Graham, Kentucky",KY,1,1,37.2517099,-87.2797187,2
2343,"Gravel Switch, Kentucky",KY,1,1,37.5786819,-85.052181,2
2344,"Gray, Kentucky",KY,1,0,36.9425894,-84.0082631,1
2345,"Greensburg, Kentucky",KY,1,1,37.2608936,-85.4988548,2
2346,"Greenup County, Kentucky",KY,1,0,38.565189,-82.9523425686737,1
2347,"Greenville, Kentucky",KY,1,1,37.2011539,-87.1788854,2
2348,"Guston, Kentucky",KY,1,0,37.8928444,-86.2219159,1
2349,"Hazard, Kentucky",KY,1,2,37.24954,-83.1932284,3
2350,"Heidrick, Kentucky",KY,1,0,36.8825878,-83.8785356,1
2351,"Hillsboro, Kentucky",KY,2,0,38.293412,-83.6588043,2
2352,"Hillsboro , Kentucky",KY,1,0,38.293412,-83.6588043,1
2353,"Hodgenville, Kentucky",KY,1,0,37.5739497,-85.7399606,1
2354,"Hopkinsville, Kentucky",KY,3,4,36.8656009,-87.4886186,7
2355,"Jackson County, Kentucky",KY,1,0,37.415968,-83.9961588438974,1
2356,"Jenkins, Kentucky",KY,2,2,37.1734372,-82.6309892,4
2357,"Knott County, Kentucky",KY,1,0,37.3492525,-82.93784858204229,1
2358,"Knox County, Kentucky",KY,1,0,36.8934427,-83.8545725,1
2359,"Lawrenceburg, Kentucky",KY,1,0,38.0372967,-84.8966171,1
2360,"Lee County, Kentucky",KY,1,0,37.602247,-83.7008006010888,1
2361,"Lexington, Kentucky",KY,11,1,38.0464066,-84.4970393,12
2362,"London, Kentucky",KY,2,0,37.1289771,-84.0832646,2
2363,"Louisville, Kentucky",KY,39,8,38.2542376,-85.759407,47
2364,"Manchester, Kentucky",KY,1,0,37.1537007,-83.7618641,1
2365,"McDowell, Kentucky",KY,1,0,37.4559336,-82.7362693,1
2366,"Meads, Kentucky",KY,1,0,38.4125817,-82.7090513,1
2367,"Middlesboro, Kentucky",KY,1,0,36.6084155,-83.7165824,1
2368,"Murray, Kentucky",KY,2,0,36.6103334,-88.314761,2
2369,"Nelson County, Kentucky",KY,3,0,37.756668,-85.5322681838892,3
2370,"Nicholasville, Kentucky",KY,2,0,37.8806341,-84.5729961,2
2371,"Owensboro, Kentucky",KY,1,0,37.7742152,-87.1133304,1
2372,"Paducah, Kentucky",KY,1,0,37.0833893,-88.6000478,1
2373,"Pikeville, Kentucky",KY,1,0,37.4792672,-82.5187629,1
2374,"Pineville, Kentucky",KY,4,1,36.7620301,-83.6949176,5
2375,"Pulaski County, Kentucky",KY,1,1,37.1125715,-84.5972710316807,2
2376,"Radcliff, Kentucky",KY,1,1,37.8403456,-85.9491298,2
2377,"Ratliff, Kentucky",KY,1,0,37.3414951,-82.4265383,1
2378,"Rosspoint, Kentucky",KY,1,0,36.8823117,-83.2893459,1
2379,"Salyersville, Kentucky",KY,1,0,37.7525922,-83.0687816,1
2380,"Shepherdsville, Kentucky",KY,1,0,37.9883991,-85.7157924,1
2381,"Shively, Kentucky",KY,1,0,38.2000701,-85.8227413,1
2382,"Simpson County, Kentucky",KY,1,0,36.7582165,-86.5728962728392,1
2383,"Simpsonville, Kentucky",KY,1,0,38.22257,-85.3552349,1
2384,"Somerset, Kentucky",KY,3,1,37.0920222,-84.6041084,4
2385,"Springfield, Kentucky",KY,1,0,37.6853413,-85.2221819,1
2386,"Tomahawk, Kentucky",KY,1,1,37.8687052,-82.5970984,2
2387,"Tompkinsville, Kentucky",KY,1,0,36.7022797,-85.6916396,1
